question,player,stat,line,liquidity,volume,yes_won,end_date
Derik Queen: Assists O/U 4.5,Derik Queen,Assists,4.5,0.0,389.752653,False,2026-02-12T01:00:00+00:00
Jeremiah Fears: Assists O/U 3.5,Jeremiah Fears,Assists,3.5,0.0,310.0,True,2026-02-12T01:00:00+00:00
Zion Williamson: Assists O/U 3.5,Zion Williamson,Assists,3.5,0.0,272.63,False,2026-02-12T01:00:00+00:00
Bam Adebayo: Assists O/U 3.5,Bam Adebayo,Assists,3.5,0.0,289.15,True,2026-02-12T01:00:00+00:00
Trey Murphy III: Assists O/U 3.5,Trey Murphy III,Assists,3.5,0.0,300.0,True,2026-02-12T01:00:00+00:00
Herbert Jones: Assists O/U 2.5,Herbert Jones,Assists,2.5,0.0,272.63,False,2026-02-12T01:00:00+00:00
Andrew Wiggins: Assists O/U 2.5,Andrew Wiggins,Assists,2.5,0.0,1886.653,False,2026-02-12T01:00:00+00:00
Saddiq Bey: Assists O/U 2.5,Saddiq Bey,Assists,2.5,0.0,300.0,True,2026-02-12T01:00:00+00:00
Kasparas Jakucionis: Assists O/U 3.5,Kasparas Jakucionis,Assists,3.5,0.0,381.994,True,2026-02-12T01:00:00+00:00
Kawhi Leonard: Points O/U 27.5,Kawhi Leonard,Points,27.5,0.0,285.349427,False,2026-02-12T01:00:00+00:00
Kevin Durant: Points O/U 24.5,Kevin Durant,Points,24.5,0.0,487.902975,False,2026-02-12T01:00:00+00:00
Amen Thompson: Points O/U 15.5,Amen Thompson,Points,15.5,0.0,364.593332,False,2026-02-12T01:00:00+00:00
Jabari Smith Jr.: Points O/U 14.5,Jabari Smith Jr.,Points,14.5,0.0,1357.63,True,2026-02-12T01:00:00+00:00
John Collins: Points O/U 13.5,John Collins,Points,13.5,0.0,486.002094,False,2026-02-12T01:00:00+00:00
Bennedict Mathurin: Points O/U 13.5,Bennedict Mathurin,Points,13.5,0.0,529.913395,True,2026-02-12T01:00:00+00:00
Reed Sheppard: Points O/U 11.5,Reed Sheppard,Points,11.5,0.0,444.43,True,2026-02-12T01:00:00+00:00
Brook Lopez: Points O/U 7.5,Brook Lopez,Points,7.5,0.0,1609.519806,True,2026-02-12T01:00:00+00:00
Kris Dunn: Points O/U 7.5,Kris Dunn,Points,7.5,0.0,442.63,True,2026-02-12T01:00:00+00:00
Kawhi Leonard: Rebounds O/U 6.5,Kawhi Leonard,Rebounds,6.5,0.0,1087.140922,True,2026-02-12T01:00:00+00:00
Amen Thompson: Rebounds O/U 6.5,Amen Thompson,Rebounds,6.5,0.0,223.26,False,2026-02-12T01:00:00+00:00
Jabari Smith Jr.: Rebounds O/U 6.5,Jabari Smith Jr.,Rebounds,6.5,0.0,300.0,True,2026-02-12T01:00:00+00:00
John Collins: Rebounds O/U 5.5,John Collins,Rebounds,5.5,0.0,212.0,True,2026-02-12T01:00:00+00:00
Kevin Durant: Rebounds O/U 5.5,Kevin Durant,Rebounds,5.5,0.0,954.819974,True,2026-02-12T01:00:00+00:00
Clint Capela: Rebounds O/U 4.5,Clint Capela,Rebounds,4.5,0.0,287.63,True,2026-02-12T01:00:00+00:00
Yanic Konan Niederhauser: Rebounds O/U 4.5,Yanic Konan Niederhauser,Rebounds,4.5,0.0,223.26,False,2026-02-12T01:00:00+00:00
Brook Lopez: Rebounds O/U 3.5,Brook Lopez,Rebounds,3.5,0.0,363.26,False,2026-02-12T01:00:00+00:00
Bennedict Mathurin: Rebounds O/U 3.5,Bennedict Mathurin,Rebounds,3.5,0.0,428.26,False,2026-02-12T01:00:00+00:00
Amen Thompson: Assists O/U 5.5,Amen Thompson,Assists,5.5,0.0,234.52,False,2026-02-12T01:00:00+00:00
Kris Dunn: Assists O/U 4.5,Kris Dunn,Assists,4.5,0.0,300.0,True,2026-02-12T01:00:00+00:00
Kawhi Leonard: Assists O/U 4.5,Kawhi Leonard,Assists,4.5,0.0,805.056362,False,2026-02-12T01:00:00+00:00
Kevin Durant: Assists O/U 3.5,Kevin Durant,Assists,3.5,0.0,596.035362,True,2026-02-12T01:00:00+00:00
Reed Sheppard: Assists O/U 2.5,Reed Sheppard,Assists,2.5,0.0,279.553075,True,2026-02-12T01:00:00+00:00
Amen Thompson: Assists O/U 4.5,Amen Thompson,Assists,4.5,0.0,589.63,True,2026-02-12T01:00:00+00:00
Tobias Harris: Assists O/U 2.5,Tobias Harris,Assists,2.5,0.0,637.6182,False,2026-02-12T00:30:00+00:00
Brandon Ingram: Points O/U 20.5,Brandon Ingram,Points,20.5,0.0,308.124821,False,2026-02-12T00:30:00+00:00
Scottie Barnes: Points O/U 18.5,Scottie Barnes,Points,18.5,0.0,359.409713,False,2026-02-12T00:30:00+00:00
RJ Barrett: Points O/U 17.5,RJ Barrett,Points,17.5,0.0,234.48185,False,2026-02-12T00:30:00+00:00
Immanuel Quickley: Points O/U 15.5,Immanuel Quickley,Points,15.5,0.0,229.415713,True,2026-02-12T00:30:00+00:00
Sandro Mamukelashvili: Points O/U 12.5,Sandro Mamukelashvili,Points,12.5,0.0,3097.366287,False,2026-02-12T00:30:00+00:00
Jamal Shead: Points O/U 5.5,Jamal Shead,Points,5.5,0.0,227.638283,False,2026-02-12T00:30:00+00:00
Scottie Barnes: Rebounds O/U 8.5,Scottie Barnes,Rebounds,8.5,0.0,2947.519046,False,2026-02-12T00:30:00+00:00
Sandro Mamukelashvili: Rebounds O/U 6.5,Sandro Mamukelashvili,Rebounds,6.5,0.0,277.63,False,2026-02-12T00:30:00+00:00
Brandon Ingram: Rebounds O/U 5.5,Brandon Ingram,Rebounds,5.5,0.0,304.2647,False,2026-02-12T00:30:00+00:00
RJ Barrett: Rebounds O/U 5.5,RJ Barrett,Rebounds,5.5,0.0,180.63,False,2026-02-12T00:30:00+00:00
Immanuel Quickley: Rebounds O/U 4.5,Immanuel Quickley,Rebounds,4.5,0.0,228.9086,False,2026-02-12T00:30:00+00:00
Jamal Shead: Rebounds O/U 2.5,Jamal Shead,Rebounds,2.5,0.0,258.26,False,2026-02-12T00:30:00+00:00
Scottie Barnes: Assists O/U 4.5,Scottie Barnes,Assists,4.5,0.0,280.249031,True,2026-02-12T00:30:00+00:00
Immanuel Quickley: Assists O/U 4.5,Immanuel Quickley,Assists,4.5,0.0,292.0,True,2026-02-12T00:30:00+00:00
Jamal Shead: Assists O/U 4.5,Jamal Shead,Assists,4.5,0.0,380.478368,False,2026-02-12T00:30:00+00:00
Brandon Ingram: Assists O/U 3.5,Brandon Ingram,Assists,3.5,0.0,366.733,False,2026-02-12T00:30:00+00:00
RJ Barrett: Assists O/U 3.5,RJ Barrett,Assists,3.5,0.0,1830.13,True,2026-02-12T00:30:00+00:00
Cade Cunningham: Points O/U 26.5,Cade Cunningham,Points,26.5,0.0,848.644148,True,2026-02-12T00:30:00+00:00
Tobias Harris: Points O/U 14.5,Tobias Harris,Points,14.5,0.0,227.624,False,2026-02-12T00:30:00+00:00
Duncan Robinson: Points O/U 11.5,Duncan Robinson,Points,11.5,0.0,645.051348,True,2026-02-12T00:30:00+00:00
Ausar Thompson: Points O/U 10.5,Ausar Thompson,Points,10.5,0.0,190.5263,False,2026-02-12T00:30:00+00:00
Cade Cunningham: Rebounds O/U 5.5,Cade Cunningham,Rebounds,5.5,0.0,253.93,True,2026-02-12T00:30:00+00:00
Tobias Harris: Rebounds O/U 5.5,Tobias Harris,Rebounds,5.5,0.0,561.25,True,2026-02-12T00:30:00+00:00
Ausar Thompson: Rebounds O/U 5.5,Ausar Thompson,Rebounds,5.5,0.0,549.007809,False,2026-02-12T00:30:00+00:00
Duncan Robinson: Rebounds O/U 2.5,Duncan Robinson,Rebounds,2.5,0.0,4253.13,True,2026-02-12T00:30:00+00:00
Cade Cunningham: Assists O/U 9.5,Cade Cunningham,Assists,9.5,0.0,273.898296,False,2026-02-12T00:30:00+00:00
Ausar Thompson: Assists O/U 2.5,Ausar Thompson,Assists,2.5,0.0,302.63,True,2026-02-12T00:30:00+00:00
Daniss Jenkins: Assists O/U 2.5,Daniss Jenkins,Assists,2.5,0.0,404.2963,False,2026-02-12T00:30:00+00:00
Cade Cunningham: Assists O/U 8.5,Cade Cunningham,Assists,8.5,0.0,288.52,True,2026-02-12T00:30:00+00:00
Danny Wolf: Points O/U 12.5,Danny Wolf,Points,12.5,0.0,545.6171,True,2026-02-12T00:30:00+00:00
Danny Wolf: Rebounds O/U 6.5,Danny Wolf,Rebounds,6.5,0.0,398.63,True,2026-02-12T00:30:00+00:00
Day'Ron Sharpe: Rebounds O/U 11.5,Day'Ron Sharpe,Rebounds,11.5,0.0,230.0,True,2026-02-12T00:30:00+00:00
Kam Jones: Assists O/U 5.5,Kam Jones,Assists,5.5,0.0,428.52,True,2026-02-12T00:30:00+00:00
Danny Wolf: Points O/U 13.5,Danny Wolf,Points,13.5,0.0,307.63,True,2026-02-12T00:30:00+00:00
Kam Jones: Assists O/U 4.5,Kam Jones,Assists,4.5,0.0,782.63,True,2026-02-12T00:30:00+00:00
Nicolas Claxton: Points O/U 13.5,Nicolas Claxton,Points,13.5,0.0,5360.706414,False,2026-02-12T00:30:00+00:00
Noah Clowney: Points O/U 13.5,Noah Clowney,Points,13.5,0.0,1087.121,False,2026-02-12T00:30:00+00:00
Egor Demin: Points O/U 12.5,Egor Demin,Points,12.5,0.0,257.63,True,2026-02-12T00:30:00+00:00
Jay Huff: Points O/U 11.5,Jay Huff,Points,11.5,0.0,277.58556,False,2026-02-12T00:30:00+00:00
Nicolas Claxton: Rebounds O/U 7.5,Nicolas Claxton,Rebounds,7.5,0.0,1634.487636,False,2026-02-12T00:30:00+00:00
Jay Huff: Rebounds O/U 5.5,Jay Huff,Rebounds,5.5,0.0,625.822366,False,2026-02-12T00:30:00+00:00
Noah Clowney: Rebounds O/U 4.5,Noah Clowney,Rebounds,4.5,0.0,1057.641,False,2026-02-12T00:30:00+00:00
Egor Demin: Assists O/U 3.5,Egor Demin,Assists,3.5,0.0,348.81,True,2026-02-12T00:30:00+00:00
Egor Demin: Rebounds O/U 3.5,Egor Demin,Rebounds,3.5,0.0,271.08,True,2026-02-12T00:30:00+00:00
Nicolas Claxton: Assists O/U 3.5,Nicolas Claxton,Assists,3.5,0.0,974.70751,False,2026-02-12T00:30:00+00:00
Noah Clowney: Points O/U 14.5,Noah Clowney,Points,14.5,0.0,1376.731,False,2026-02-12T00:30:00+00:00
Day'Ron Sharpe: Points O/U 13.5,Day'Ron Sharpe,Points,13.5,0.0,362.63,True,2026-02-12T00:30:00+00:00
Day'Ron Sharpe: Rebounds O/U 10.5,Day'Ron Sharpe,Rebounds,10.5,0.0,411.51,True,2026-02-12T00:30:00+00:00
Day'Ron Sharpe: Assists O/U 3.5,Day'Ron Sharpe,Assists,3.5,0.0,738.63,True,2026-02-12T00:30:00+00:00
Danny Wolf: Assists O/U 2.5,Danny Wolf,Assists,2.5,0.0,985.61504,False,2026-02-12T00:30:00+00:00
Jarace Walker: Rebounds O/U 5.5,Jarace Walker,Rebounds,5.5,0.0,258.26,False,2026-02-12T00:30:00+00:00
Jarace Walker: Points O/U 17.5,Jarace Walker,Points,17.5,0.0,490.31,True,2026-02-12T00:30:00+00:00
Ben Sheppard: Rebounds O/U 3.5,Ben Sheppard,Rebounds,3.5,0.0,416.6817,False,2026-02-12T00:30:00+00:00
Jarace Walker: Assists O/U 2.5,Jarace Walker,Assists,2.5,0.0,632.02,True,2026-02-12T00:30:00+00:00
Jalen Brunson: Assists O/U 5.5,Jalen Brunson,Assists,5.5,0.0,549.6249,False,2026-02-12T00:30:00+00:00
Josh Hart: Rebounds O/U 6.5,Josh Hart,Rebounds,6.5,0.0,1789.451781,True,2026-02-12T00:30:00+00:00
Karl-Anthony Towns: Points O/U 18.5,Karl-Anthony Towns,Points,18.5,0.0,192.0,True,2026-02-12T00:30:00+00:00
OG Anunoby: Points O/U 15.5,OG Anunoby,Points,15.5,0.0,4602.505433,False,2026-02-12T00:30:00+00:00
Mikal Bridges: Points O/U 14.5,Mikal Bridges,Points,14.5,0.0,205.0,True,2026-02-12T00:30:00+00:00
Kelly Oubre Jr.: Points O/U 14.5,Kelly Oubre Jr.,Points,14.5,0.0,321.757083,False,2026-02-12T00:30:00+00:00
VJ Edgecombe: Points O/U 13.5,VJ Edgecombe,Points,13.5,0.0,1792.698183,True,2026-02-12T00:30:00+00:00
Josh Hart: Points O/U 10.5,Josh Hart,Points,10.5,0.0,283.966256,False,2026-02-12T00:30:00+00:00
Dominick Barlow: Points O/U 8.5,Dominick Barlow,Points,8.5,0.0,4360.245249,True,2026-02-12T00:30:00+00:00
Karl-Anthony Towns: Rebounds O/U 11.5,Karl-Anthony Towns,Rebounds,11.5,0.0,643.324117,False,2026-02-12T00:30:00+00:00
Kelly Oubre Jr.: Rebounds O/U 5.5,Kelly Oubre Jr.,Rebounds,5.5,0.0,700.0,True,2026-02-12T00:30:00+00:00
Dominick Barlow: Rebounds O/U 5.5,Dominick Barlow,Rebounds,5.5,0.0,1055.764443,False,2026-02-12T00:30:00+00:00
VJ Edgecombe: Rebounds O/U 4.5,VJ Edgecombe,Rebounds,4.5,0.0,247.5263,False,2026-02-12T00:30:00+00:00
OG Anunoby: Rebounds O/U 4.5,OG Anunoby,Rebounds,4.5,0.0,2798.221903,False,2026-02-12T00:30:00+00:00
Jalen Brunson: Rebounds O/U 3.5,Jalen Brunson,Rebounds,3.5,0.0,217.0,True,2026-02-12T00:30:00+00:00
Tyrese Maxey: Rebounds O/U 3.5,Tyrese Maxey,Rebounds,3.5,0.0,222.6276,False,2026-02-12T00:30:00+00:00
Mikal Bridges: Rebounds O/U 3.5,Mikal Bridges,Rebounds,3.5,0.0,300.0,True,2026-02-12T00:30:00+00:00
Jalen Brunson: Assists O/U 6.5,Jalen Brunson,Assists,6.5,0.0,217.6216,False,2026-02-12T00:30:00+00:00
Tyrese Maxey: Assists O/U 6.5,Tyrese Maxey,Assists,6.5,0.0,527.6276,False,2026-02-12T00:30:00+00:00
Joel Embiid: Assists O/U 4.5,Joel Embiid,Assists,4.5,0.0,1297.654,False,2026-02-12T00:30:00+00:00
Josh Hart: Assists O/U 4.5,Josh Hart,Assists,4.5,0.0,418.82,True,2026-02-12T00:30:00+00:00
VJ Edgecombe: Assists O/U 3.5,VJ Edgecombe,Assists,3.5,0.0,222.6276,False,2026-02-12T00:30:00+00:00
Mikal Bridges: Assists O/U 3.5,Mikal Bridges,Assists,3.5,0.0,310.0,True,2026-02-12T00:30:00+00:00
Karl-Anthony Towns: Assists O/U 2.5,Karl-Anthony Towns,Assists,2.5,0.0,241.18,True,2026-02-12T00:30:00+00:00
OG Anunoby: Assists O/U 2.5,OG Anunoby,Assists,2.5,0.0,1291.179,False,2026-02-12T00:30:00+00:00
Joel Embiid: Points O/U 28.5,Joel Embiid,Points,28.5,0.0,2624.93725,False,2026-02-12T00:30:00+00:00
Jalen Brunson: Points O/U 25.5,Jalen Brunson,Points,25.5,0.0,241.184069,False,2026-02-12T00:30:00+00:00
Tyrese Maxey: Points O/U 25.5,Tyrese Maxey,Points,25.5,0.0,1923.007899,True,2026-02-12T00:30:00+00:00
Joel Embiid: Rebounds O/U 8.5,Joel Embiid,Rebounds,8.5,0.0,1236.574431,False,2026-02-12T00:30:00+00:00
Josh Hart: Assists O/U 5.5,Josh Hart,Assists,5.5,0.0,455.8,True,2026-02-12T00:30:00+00:00
Anfernee Simons: Rebounds O/U 3.5,Anfernee Simons,Rebounds,3.5,0.0,310.0,True,2026-02-12T00:30:00+00:00
Jaylen Brown: Points O/U 28.5,Jaylen Brown,Points,28.5,0.0,248.28446,False,2026-02-12T00:30:00+00:00
Anfernee Simons: Points O/U 18.5,Anfernee Simons,Points,18.5,0.0,727.060632,False,2026-02-12T00:30:00+00:00
Derrick White: Points O/U 17.5,Derrick White,Points,17.5,0.0,278.967718,False,2026-02-12T00:30:00+00:00
Payton Pritchard: Points O/U 17.5,Payton Pritchard,Points,17.5,0.0,230.63,True,2026-02-12T00:30:00+00:00
Sam Hauser: Points O/U 9.5,Sam Hauser,Points,9.5,0.0,431.58,True,2026-02-12T00:30:00+00:00
Isaac Okoro: Points O/U 8.5,Isaac Okoro,Points,8.5,0.0,7219.975156,False,2026-02-12T00:30:00+00:00
Neemias Queta: Rebounds O/U 7.5,Neemias Queta,Rebounds,7.5,0.0,212.621,False,2026-02-12T00:30:00+00:00
Jaylen Brown: Rebounds O/U 6.5,Jaylen Brown,Rebounds,6.5,0.0,252.63,False,2026-02-12T00:30:00+00:00
Guerschon Yabusele: Rebounds O/U 5.5,Guerschon Yabusele,Rebounds,5.5,0.0,242.63,False,2026-02-12T00:30:00+00:00
Matas Buzelis: Rebounds O/U 5.5,Matas Buzelis,Rebounds,5.5,0.0,300.0,True,2026-02-12T00:30:00+00:00
Derrick White: Rebounds O/U 4.5,Derrick White,Rebounds,4.5,0.0,237.5263,False,2026-02-12T00:30:00+00:00
Jaden Ivey: Rebounds O/U 3.5,Jaden Ivey,Rebounds,3.5,0.0,258.26,False,2026-02-12T00:30:00+00:00
Payton Pritchard: Rebounds O/U 3.5,Payton Pritchard,Rebounds,3.5,0.0,310.0,True,2026-02-12T00:30:00+00:00
Sam Hauser: Rebounds O/U 3.5,Sam Hauser,Rebounds,3.5,0.0,217.621,False,2026-02-12T00:30:00+00:00
Derrick White: Assists O/U 5.5,Derrick White,Assists,5.5,0.0,354.219676,True,2026-02-12T00:30:00+00:00
Payton Pritchard: Assists O/U 5.5,Payton Pritchard,Assists,5.5,0.0,451.22,True,2026-02-12T00:30:00+00:00
Collin Sexton: Assists O/U 4.5,Collin Sexton,Assists,4.5,0.0,226.612366,False,2026-02-12T00:30:00+00:00
Jaylen Brown: Assists O/U 4.5,Jaylen Brown,Assists,4.5,0.0,355.99842,False,2026-02-12T00:30:00+00:00
Anfernee Simons: Assists O/U 3.5,Anfernee Simons,Assists,3.5,0.0,212.63,False,2026-02-12T00:30:00+00:00
Jaden Ivey: Assists O/U 3.5,Jaden Ivey,Assists,3.5,0.0,241.65704,True,2026-02-12T00:30:00+00:00
Matas Buzelis: Assists O/U 2.5,Matas Buzelis,Assists,2.5,0.0,337.54,True,2026-02-12T00:30:00+00:00
Collin Sexton: Points O/U 15.5,Collin Sexton,Points,15.5,0.0,616.07818,False,2026-02-12T00:30:00+00:00
Matas Buzelis: Points O/U 15.5,Matas Buzelis,Points,15.5,0.0,402.247062,False,2026-02-12T00:30:00+00:00
Jaden Ivey: Points O/U 12.5,Jaden Ivey,Points,12.5,0.0,368.920659,False,2026-02-12T00:30:00+00:00
Rob Dillingham: Assists O/U 4.5,Rob Dillingham,Assists,4.5,0.0,533.0,True,2026-02-12T00:30:00+00:00
Rob Dillingham: Assists O/U 3.5,Rob Dillingham,Assists,3.5,0.0,643.9804,True,2026-02-12T00:30:00+00:00
Alexandre Sarr: Assists O/U 2.5,Alexandre Sarr,Assists,2.5,0.0,2066.03,False,2026-02-12T00:00:00+00:00
Jarrett Allen: Rebounds O/U 10.5,Jarrett Allen,Rebounds,10.5,0.0,315.915339,False,2026-02-12T00:00:00+00:00
Kyshawn George: Assists O/U 3.5,Kyshawn George,Assists,3.5,0.0,217.6203,False,2026-02-12T00:00:00+00:00
Donovan Mitchell: Points O/U 27.5,Donovan Mitchell,Points,27.5,0.0,462.245383,True,2026-02-12T00:00:00+00:00
James Harden: Points O/U 21.5,James Harden,Points,21.5,0.0,1815.930357,False,2026-02-12T00:00:00+00:00
Jarrett Allen: Points O/U 15.5,Jarrett Allen,Points,15.5,0.0,765.038682,True,2026-02-12T00:00:00+00:00
Jaylon Tyson: Points O/U 13.5,Jaylon Tyson,Points,13.5,0.0,245.67058,False,2026-02-12T00:00:00+00:00
Sam Merrill: Points O/U 11.5,Sam Merrill,Points,11.5,0.0,267.63,True,2026-02-12T00:00:00+00:00
Jarrett Allen: Rebounds O/U 9.5,Jarrett Allen,Rebounds,9.5,0.0,237.33915,False,2026-02-12T00:00:00+00:00
Jaylon Tyson: Rebounds O/U 5.5,Jaylon Tyson,Rebounds,5.5,0.0,233.26,False,2026-02-12T00:00:00+00:00
Donovan Mitchell: Rebounds O/U 4.5,Donovan Mitchell,Rebounds,4.5,0.0,180.6276,False,2026-02-12T00:00:00+00:00
James Harden: Rebounds O/U 4.5,James Harden,Rebounds,4.5,0.0,1703.331335,False,2026-02-12T00:00:00+00:00
James Harden: Assists O/U 7.5,James Harden,Assists,7.5,0.0,564.263332,True,2026-02-12T00:00:00+00:00
Donovan Mitchell: Assists O/U 5.5,Donovan Mitchell,Assists,5.5,0.0,939.792924,False,2026-02-12T00:00:00+00:00
Jaylon Tyson: Assists O/U 2.5,Jaylon Tyson,Assists,2.5,0.0,237.6316,False,2026-02-12T00:00:00+00:00
Jarrett Allen: Assists O/U 2.5,Jarrett Allen,Assists,2.5,0.0,299.23,False,2026-02-12T00:00:00+00:00
Alexandre Sarr: Points O/U 16.5,Alexandre Sarr,Points,16.5,0.0,2751.813592,False,2026-02-12T00:00:00+00:00
Tre Johnson: Points O/U 15.5,Tre Johnson,Points,15.5,0.0,707.288275,False,2026-02-12T00:00:00+00:00
Kyshawn George: Points O/U 14.5,Kyshawn George,Points,14.5,0.0,4578.441716,True,2026-02-12T00:00:00+00:00
Bilal Coulibaly: Points O/U 10.5,Bilal Coulibaly,Points,10.5,0.0,1283.652309,True,2026-02-12T00:00:00+00:00
Bub Carrington: Points O/U 10.5,Bub Carrington,Points,10.5,0.0,506.16978,False,2026-02-12T00:00:00+00:00
Alexandre Sarr: Rebounds O/U 6.5,Alexandre Sarr,Rebounds,6.5,0.0,4895.49328,False,2026-02-12T00:00:00+00:00
Bilal Coulibaly: Rebounds O/U 4.5,Bilal Coulibaly,Rebounds,4.5,0.0,1307.728038,False,2026-02-12T00:00:00+00:00
Kyshawn George: Rebounds O/U 4.5,Kyshawn George,Rebounds,4.5,0.0,3359.687611,True,2026-02-12T00:00:00+00:00
Bub Carrington: Rebounds O/U 3.5,Bub Carrington,Rebounds,3.5,0.0,192.0,False,2026-02-12T00:00:00+00:00
Kyshawn George: Assists O/U 4.5,Kyshawn George,Assists,4.5,0.0,310.671424,False,2026-02-12T00:00:00+00:00
Bub Carrington: Assists O/U 4.5,Bub Carrington,Assists,4.5,0.0,197.625033,False,2026-02-12T00:00:00+00:00
Jalen Johnson: Points O/U 23.5,Jalen Johnson,Points,23.5,0.0,4204.899695,False,2026-02-12T00:00:00+00:00
Nickeil Alexander-Walker: Points O/U 19.5,Nickeil Alexander-Walker,Points,19.5,0.0,241.0076,False,2026-02-12T00:00:00+00:00
Onyeka Okongwu: Points O/U 15.5,Onyeka Okongwu,Points,15.5,0.0,192.0,True,2026-02-12T00:00:00+00:00
Dyson Daniels: Points O/U 10.5,Dyson Daniels,Points,10.5,0.0,1540.478227,True,2026-02-12T00:00:00+00:00
Zaccharie Risacher: Points O/U 9.5,Zaccharie Risacher,Points,9.5,0.0,3180.200665,False,2026-02-12T00:00:00+00:00
Jalen Johnson: Rebounds O/U 10.5,Jalen Johnson,Rebounds,10.5,0.0,1826.595346,True,2026-02-12T00:00:00+00:00
Onyeka Okongwu: Rebounds O/U 7.5,Onyeka Okongwu,Rebounds,7.5,0.0,242.6275,False,2026-02-12T00:00:00+00:00
Kon Knueppel: Rebounds O/U 6.5,Kon Knueppel,Rebounds,6.5,0.0,305.413798,False,2026-02-12T00:00:00+00:00
Dyson Daniels: Rebounds O/U 6.5,Dyson Daniels,Rebounds,6.5,0.0,772.025435,False,2026-02-12T00:00:00+00:00
Nickeil Alexander-Walker: Rebounds O/U 3.5,Nickeil Alexander-Walker,Rebounds,3.5,0.0,288.26,False,2026-02-12T00:00:00+00:00
LaMelo Ball: Assists O/U 8.5,LaMelo Ball,Assists,8.5,0.0,283.26,False,2026-02-12T00:00:00+00:00
Jalen Johnson: Assists O/U 8.5,Jalen Johnson,Assists,8.5,0.0,1014.731575,True,2026-02-12T00:00:00+00:00
Dyson Daniels: Assists O/U 6.5,Dyson Daniels,Assists,6.5,0.0,2402.830199,False,2026-02-12T00:00:00+00:00
Nickeil Alexander-Walker: Assists O/U 4.5,Nickeil Alexander-Walker,Assists,4.5,0.0,305.88045,False,2026-02-12T00:00:00+00:00
Onyeka Okongwu: Assists O/U 2.5,Onyeka Okongwu,Assists,2.5,0.0,242.6276,False,2026-02-12T00:00:00+00:00
Nickeil Alexander-Walker: Assists O/U 3.5,Nickeil Alexander-Walker,Assists,3.5,0.0,377.0,True,2026-02-12T00:00:00+00:00
Brandon Miller: Points O/U 24.5,Brandon Miller,Points,24.5,0.0,897.43,True,2026-02-12T00:00:00+00:00
LaMelo Ball: Points O/U 22.5,LaMelo Ball,Points,22.5,0.0,724.960853,True,2026-02-12T00:00:00+00:00
Kon Knueppel: Points O/U 20.5,Kon Knueppel,Points,20.5,0.0,818.7917,False,2026-02-12T00:00:00+00:00
Ryan Kalkbrenner: Points O/U 8.5,Ryan Kalkbrenner,Points,8.5,0.0,757.281595,False,2026-02-12T00:00:00+00:00
Sion James: Points O/U 6.5,Sion James,Points,6.5,0.0,382.521494,False,2026-02-12T00:00:00+00:00
Ryan Kalkbrenner: Rebounds O/U 7.5,Ryan Kalkbrenner,Rebounds,7.5,0.0,785.821821,False,2026-02-12T00:00:00+00:00
LaMelo Ball: Rebounds O/U 5.5,LaMelo Ball,Rebounds,5.5,0.0,244.668415,False,2026-02-12T00:00:00+00:00
Brandon Miller: Rebounds O/U 5.5,Brandon Miller,Rebounds,5.5,0.0,514.282856,True,2026-02-12T00:00:00+00:00
Kon Knueppel: Rebounds O/U 5.5,Kon Knueppel,Rebounds,5.5,0.0,427.0,True,2026-02-12T00:00:00+00:00
Sion James: Rebounds O/U 3.5,Sion James,Rebounds,3.5,0.0,288.26,False,2026-02-12T00:00:00+00:00
LaMelo Ball: Assists O/U 7.5,LaMelo Ball,Assists,7.5,0.0,389.038239,False,2026-02-12T00:00:00+00:00
Brandon Miller: Assists O/U 3.5,Brandon Miller,Assists,3.5,0.0,242.6276,False,2026-02-12T00:00:00+00:00
Kon Knueppel: Assists O/U 3.5,Kon Knueppel,Assists,3.5,0.0,346.980497,True,2026-02-12T00:00:00+00:00
CJ McCollum: Assists O/U 3.5,CJ McCollum,Assists,3.5,0.0,331.75,True,2026-02-12T00:00:00+00:00
Kevin Porter Jr.: Assists O/U 7.5,Kevin Porter Jr.,Assists,7.5,0.0,387.0,True,2026-02-12T00:00:00+00:00
Paolo Banchero: Points O/U 20.5,Paolo Banchero,Points,20.5,0.0,358.083784,False,2026-02-12T00:00:00+00:00
Kevin Porter Jr.: Points O/U 18.5,Kevin Porter Jr.,Points,18.5,0.0,3377.500335,False,2026-02-12T00:00:00+00:00
Desmond Bane: Points O/U 18.5,Desmond Bane,Points,18.5,0.0,446.142133,True,2026-02-12T00:00:00+00:00
Ryan Rollins: Points O/U 17.5,Ryan Rollins,Points,17.5,0.0,3786.488979,False,2026-02-12T00:00:00+00:00
Anthony Black: Points O/U 16.5,Anthony Black,Points,16.5,0.0,582.50342,False,2026-02-12T00:00:00+00:00
Franz Wagner: Points O/U 14.5,Franz Wagner,Points,14.5,0.0,196.732,False,2026-02-12T00:00:00+00:00
Jalen Suggs: Points O/U 13.5,Jalen Suggs,Points,13.5,0.0,3075.801176,True,2026-02-12T00:00:00+00:00
Bobby Portis: Points O/U 11.5,Bobby Portis,Points,11.5,0.0,155.63,False,2026-02-12T00:00:00+00:00
Myles Turner: Points O/U 11.5,Myles Turner,Points,11.5,0.0,155.63,False,2026-02-12T00:00:00+00:00
Kyle Kuzma: Points O/U 11.5,Kyle Kuzma,Points,11.5,0.0,251.4,True,2026-02-12T00:00:00+00:00
